Nombre real / Agrupacion,Nacimiento,Ocupación,alias,Género(s),Instrumento(s),Período de actividad,Sitio Web,Discografia,Sencillos,Sexo,tipo,titulo_canal,id_canal,fecha,id_video_canal,titulo_video,descripcion,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,playlistItem,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2014-09-23T03:14:47.000Z,hzL7qIMGziI,TercerMundo - Sólo Baila (Letra),Los TercerMundo en  iTunes https://itunes.apple.com/ec/artist/tercermundo/id317082712 Google Play https://play.google.com/store/music/artist/TercerMundo?id=Aysryeljzgyocdfwuwx336qfdl4  http://facebook.com/losTercerMundo http://twitter.com/losTercerMundo  Compuesto y producido por los TercerMundo 2013. Programación adicional y FX por DJ REVO,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2014-02-11T18:32:29.000Z,nVTKkgETmGk,Tercer Mundo - Si te fijaras (versión 2013). El Retoque,Tercer Mundo y Juan Fernando Velasco en vivo - Si te fijaras. Gira El Retoque 2013. Quito,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,upload,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2013-09-24T04:12:38.000Z,rQUGyJvsvdI,TercerMundo #ElRetoque - Riobamba 21.09.13,Una muestra de lo que fuel #ElRetoque en Riobamba. el pasado 21 de Septiembre,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,upload,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2013-08-13T14:45:18.000Z,YmtBonXvFKg,TercerMundo - Si Te Fijaras - #ElRetoque Video Oficial 2013 HD,Los TercerMundo en  iTunes https://itunes.apple.com/ec/artist/tercermundo/id317082712 Google Play https://play.google.com/store/music/artist/TercerMundo?id=Aysryeljzgyocdfwuwx336qfdl4  http://facebook.com/losTercerMundo http://twitter.com/losTercerMundo  Si Te Fijaras (versión 2013) TercerMundo ‪#‎ElRetoque‬  Felipe Jácome: Guitarras y voz Juan Fernando Velasco: Guitarras y voz Daniel Jácome: Batería y coros Pablo Mora: Bajo y voz Juan Manuel Jácome: Teclados y coros  Una producción de Guerrilla Films  Acá el link para descargarla gratis. Un regalo 15 años después!!!  https://www.facebook.com/losTercerMundo/app_6452028673  El Retoque,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2013-07-08T22:36:17.000Z,kmQkCohr26s,Magic Gypsy Video Oficial,Canción hit de Leo Mass,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2013-02-08T21:05:40.000Z,LvEuvtBBG0s,Andy J Gallagher - Something Else,From the album Helicopter Dolphin Submarine available on http://www.andyjgallagher.com/,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,upload,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-10-12T23:29:17.000Z,EKMF0bPaQG0,TercerMundo - Sin Ti (Fan Collage - Video No Oficial),Los TercerMundo en  iTunes https://itunes.apple.com/ec/artist/tercermundo/id317082712 Google Play https://play.google.com/store/music/artist/TercerMundo?id=Aysryeljzgyocdfwuwx336qfdl4  http://facebook.com/losTercerMundo http://twitter.com/losTercerMundo  Video No Oficial de la Sin Ti. resultado de un experimento en Facebook. donde los Fans de la página subieron sus fotos con partes de la letra de la canción. Descarga el video aquí: http://www.lostercermundo.com/videos/TercerMundo - Sin Ti (Fan Collage).zip Y descarga la canción aquí: http://telobajo.com/busqueda.php?txtbuscar=tercer+mundo,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,playlistItem,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-07-09T04:16:03.000Z,SC0XzFOOHMw,EL LAGARTO ARMENIA COUNTRY CLUB.MP4,|,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-07-09T04:15:52.000Z,SC0XzFOOHMw,EL LAGARTO ARMENIA COUNTRY CLUB.MP4,|,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-06-15T21:59:58.000Z,Jt1QPKFDvkk,Los TercerMundo en Telediario - Telemundo 43 - CON ESTILO TV,www.conestilotv.com Silvana Camargo entrevista para Telediario telemundo 43 al grupo Ecuatoriano Los TercerMundo durante su gira de conciertos por Estados Unidos.  Join us on Facebook: https://www.facebook.com/pages/Con-Estilo/157762640909665 https://www.facebook.com/SilvanaCamargoPage Join us on Twitter: https://twitter.com/ConEstiloTV https://twitter.com/CamargoSilvana Join us on Instagram: http://instagram.com/conestilotv http://instagram.com/silvanacamargo,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-06-04T22:39:25.000Z,QlPyunEHqdI,¿Por qué Un Techo para mi País ahora es #TECHO?,TECHO es una organización presente en Latinoamérica y El Caribe que busca superar la situación de pobreza que viven miles de personas en los asentamientos precarios. a través de la acción conjunta de sus pobladores y jóvenes voluntarios.,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,playlistItem,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-06-04T22:24:52.000Z,0dg-fzOn9vo,tercer mundo te amare,ecuador,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-06-04T22:24:41.000Z,0dg-fzOn9vo,tercer mundo te amare,ecuador,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-06-03T01:57:34.000Z,Dcl7lBlMmYQ,Music City: Tercer mundo presenta su sencillo -Abrazame- en Terra,|,NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-05-31T02:53:39.000Z,OgNzsesbs1M,La Banda del Sargento tomate,"A Shahkamrani Bros. Production... La Banda del Sargento Tomate with there new Music video.. "" Lo que hago por ti"" shot in downtown Guayaquil; produced and directed by: The Shahkamrani Bros.",NULL
TERCER MUNDO,Quito. Ecuador,Cantantes. Compositores,Felipe Jácome Daniel Jácome Juan Manuel Jácome,Rock Rock alternativo,Voz. Guitarra,1988 - actualidad,http://www.lostercermundo.com/,Año Detalles del álbum 1992 Uno de Estos Días Discográfica: IFESA 1994 El Rock no ha Muerto Discográfica: MTM 1996 Hacia Adentro Discográfica: MTM 1997 Cinco Discográfica: MTM 1998 Tu madre Discográfica: Discos Del Mundo 2000 Cien Años Discográfica: Discos Del Mundo 2002 3 Discográfica: Discos Del Mundo 2004 Te Amaré Discográfica: Discos del Mundo 2006 TM Discográfica: Discos del Mundo 2009 Best Of Discográfica: Discos del Mundo 2010 Amigos de Mi País Discográfica: Discos del Mundo 2012 Acústico Discográfica: Discos del Mundo,NULL,Masculino,like,TercerMundo,UCuKqzFQzCGwP4Bq1ehZfQHw,2012-05-31T02:50:03.000Z,iJ_Cpxos6ZE,Los Intrepidos - Intoxicado,Intoxicado,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,subscription,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-18T15:20:34.000Z,NULL,NULL,|,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,upload,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:50:04.000Z,YvD_eMjWLO8,María - Feat. Debi Nova,Del disco Frágil,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,playlistItem,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:49:21.000Z,YvD_eMjWLO8,María - Feat. Debi Nova,Del disco Frágil,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,upload,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:34:39.000Z,pQnMi8cmdas,Kaboom - Feat. Andrea Ruilova,Del disco Fragil,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,playlistItem,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:33:33.000Z,pQnMi8cmdas,Kaboom - Feat. Andrea Ruilova,Del disco Fragil,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,upload,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:32:01.000Z,wSb_mw-DkxI,Como esta canción - Feat. Jen Villafuerte,Del disco Frágil,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,playlistItem,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:31:13.000Z,wSb_mw-DkxI,Como esta canción - Feat. Jen Villafuerte,Del disco Frágil,NULL
PAULINA AGUIRRE,Quito. Ecuador,Compositora. cantante. Productora,NULL,Música Cristiana. pop electronic,Voz y piano,2007-Presente,http://www.paulinaaguirre.com/,"2007 ""Mujer de Fe"" 2009 ""Nada Va A Separarme""",NULL,Femenino,upload,Paulina Aguirre,UCrL16TeSw29hFFAAex0FW6g,2016-10-14T20:29:15.000Z,NyNC3imGAvk,TU - Feat. Armando Manzanero,Del disco Frágil,NULL
